user_id,total_failed_logins,total_admin_requests,total_pwd_changes,recent_failed_logins_7d,days_since_last_event,days_since_last_pwd_change,is_compromised,y_pred
user_435395,4,2,0,0,273,283.0,0,0.0
user_36259,2,0,1,0,275,275.0,0,0.0
user_106128,2,2,3,0,274,274.0,0,0.0
user_450885,6,4,0,0,272,283.0,1,1.0
user_327438,1,1,2,0,272,276.0,0,0.0
user_139683,1,1,2,0,273,286.0,0,0.0
user_267162,2,0,1,0,272,283.0,0,0.0
user_394026,4,3,2,0,273,280.0,1,0.0
user_105884,4,1,1,0,272,282.0,0,0.0
user_187292,2,1,0,0,272,283.0,0,0.0
user_234700,3,4,1,0,272,289.0,0,0.0
user_475300,2,0,1,0,273,289.0,0,0.0
user_395058,1,0,0,0,274,283.0,0,0.0
user_200050,0,1,1,0,273,279.0,0,0.0
user_175881,2,1,3,0,274,287.0,0,0.0
user_336508,2,1,2,0,272,282.0,0,0.0
user_195234,7,4,1,0,273,288.0,1,1.0
user_410697,1,0,1,0,277,278.0,0,0.0
user_465562,2,2,0,0,272,283.0,0,0.0
user_347950,0,2,1,0,273,296.0,0,0.0
user_230321,4,0,0,0,272,283.0,0,0.0
user_309017,0,0,1,0,272,295.0,0,0.0
user_274697,4,0,0,0,272,283.0,0,0.0
user_269621,2,1,1,0,273,280.0,0,0.0
user_31426,1,2,3,0,272,276.0,0,0.0
user_491659,0,1,1,0,278,285.0,0,0.0
user_163321,2,1,2,0,272,288.0,0,0.0
user_452171,3,1,0,0,272,283.0,0,0.0
user_172388,0,1,0,0,278,283.0,0,0.0
user_373940,0,0,1,0,272,296.0,0,0.0
user_379578,1,1,1,0,275,276.0,0,0.0
user_124676,3,1,1,0,273,293.0,0,0.0
user_248330,3,0,1,0,272,288.0,0,0.0
user_124286,3,1,2,0,272,279.0,0,0.0
user_4630,7,3,0,0,272,283.0,1,1.0
user_143130,1,3,1,0,274,286.0,0,0.0
user_475270,1,0,1,0,277,291.0,0,0.0
user_360143,0,1,0,0,273,283.0,0,0.0
user_442212,3,0,2,0,272,281.0,0,0.0
user_103017,2,0,0,0,273,283.0,0,0.0
user_69030,1,1,2,0,272,287.0,0,0.0
user_38469,3,1,1,0,272,295.0,0,0.0
user_348431,2,1,0,0,272,283.0,0,0.0
user_217341,1,1,1,0,272,296.0,0,0.0
user_66762,3,3,0,0,276,283.0,0,0.0
user_328525,1,0,1,0,272,293.0,0,0.0
user_223963,3,0,1,0,272,293.0,0,0.0
user_193641,5,1,0,0,272,283.0,0,0.0
user_288089,4,1,4,0,272,272.0,0,0.0
user_458564,2,0,1,0,272,272.0,0,0.0
user_421605,2,2,1,0,272,297.0,0,0.0
user_402347,2,0,0,0,276,283.0,0,0.0
user_353613,5,1,0,0,272,283.0,1,0.0
user_338458,1,1,0,0,274,283.0,0,0.0
user_177550,1,0,0,0,273,283.0,0,0.0
user_3594,2,1,0,0,273,283.0,0,0.0
user_190609,1,0,0,0,272,283.0,0,0.0
user_365681,5,0,2,0,273,275.0,0,0.0
user_132333,6,3,0,0,272,283.0,0,1.0
user_25072,2,1,0,0,272,283.0,0,0.0
user_141792,0,2,1,0,272,280.0,0,0.0
user_210208,3,1,1,0,272,282.0,0,0.0
user_401315,3,1,0,0,274,283.0,0,0.0
user_447278,2,3,0,0,274,283.0,0,0.0
user_293875,2,1,1,0,273,296.0,0,0.0
user_61852,0,1,1,0,276,278.0,0,0.0
user_436409,1,1,4,0,272,279.0,0,0.0
user_199788,5,1,1,0,273,276.0,0,0.0
user_299851,5,0,1,0,272,287.0,0,0.0
user_82698,3,0,2,0,276,287.0,0,0.0
user_184718,1,1,0,0,274,283.0,0,0.0
user_82529,0,0,3,0,273,277.0,0,0.0
user_298689,3,1,1,0,272,289.0,0,0.0
user_354432,2,2,3,0,273,280.0,0,0.0
user_212372,5,1,3,0,272,288.0,0,0.0
user_443324,0,1,1,0,273,279.0,0,0.0
user_485889,3,1,1,0,273,299.0,0,0.0
user_209126,0,0,2,0,273,283.0,0,0.0
user_14264,2,0,1,0,272,272.0,0,0.0
user_161623,5,1,0,0,272,283.0,0,0.0
user_239848,1,0,3,0,272,282.0,0,0.0
user_316655,3,1,1,0,274,298.0,0,0.0
user_402585,2,0,3,0,272,272.0,0,0.0
user_292536,1,2,1,0,280,286.0,0,0.0
user_191626,1,0,1,0,272,297.0,0,0.0
user_181240,3,2,1,0,273,283.0,0,0.0
user_499586,0,2,1,0,274,298.0,0,0.0
user_157716,0,1,0,0,275,283.0,0,0.0
user_13802,1,1,1,0,272,284.0,0,0.0
user_68592,1,1,2,0,273,289.0,0,0.0
user_48031,0,0,0,0,273,283.0,0,0.0
user_366113,2,1,0,0,273,283.0,0,0.0
user_207561,0,2,0,0,272,283.0,0,0.0
user_188706,1,0,0,0,274,283.0,0,0.0
user_266585,3,1,2,0,272,276.0,0,0.0
user_123793,3,0,1,0,272,288.0,0,0.0
user_66822,0,2,1,0,278,278.0,0,0.0
user_263134,2,1,1,0,273,301.0,0,0.0
user_157471,7,3,2,0,272,278.0,1,1.0
user_316885,1,1,0,0,274,283.0,0,0.0
user_344448,2,1,2,0,273,277.0,0,0.0
user_232643,1,0,1,0,272,295.0,0,0.0
user_239816,2,1,2,0,272,272.0,0,0.0
user_344249,1,0,0,0,273,283.0,0,0.0
user_413334,5,2,1,0,272,279.0,0,0.0
user_350712,1,0,0,0,273,283.0,0,0.0
user_316022,1,0,2,0,274,275.0,0,0.0
user_470624,1,2,3,0,273,274.0,0,0.0
user_119583,1,1,1,0,272,297.0,0,0.0
user_151244,2,0,1,0,272,284.0,0,0.0
user_264060,1,0,0,0,280,283.0,0,0.0
user_351141,3,1,2,0,273,273.0,0,0.0
user_29484,1,1,0,0,272,283.0,0,0.0
user_342661,3,0,1,0,277,284.0,0,0.0
user_448560,5,4,1,0,273,277.0,1,1.0
user_208132,5,0,2,0,272,279.0,0,0.0
user_355579,0,1,1,0,275,288.0,0,0.0
user_409154,1,0,1,0,273,289.0,0,0.0
user_439123,2,2,1,0,272,296.0,0,0.0
user_311577,0,1,2,0,277,277.0,0,0.0
user_400497,4,1,1,0,273,282.0,0,0.0
user_437829,4,0,4,0,275,275.0,0,0.0
user_472691,6,1,2,0,274,290.0,1,0.0
user_363870,0,2,2,0,272,272.0,0,0.0
user_446298,3,0,1,0,273,278.0,0,0.0
user_233071,1,1,1,0,276,277.0,0,0.0
user_205114,1,2,1,0,272,298.0,0,0.0
user_325805,3,1,0,0,273,283.0,0,0.0
user_476863,2,0,1,0,274,301.0,0,0.0
user_223626,4,1,1,0,272,280.0,0,0.0
user_24221,2,0,0,0,274,283.0,0,0.0
user_491501,3,1,1,0,274,286.0,0,0.0
user_106928,3,2,1,0,276,287.0,0,0.0
user_80949,1,0,0,0,272,283.0,0,0.0
user_378664,2,1,2,0,274,280.0,0,0.0
user_435544,2,4,1,0,272,285.0,0,0.0
user_357053,3,0,2,0,272,278.0,0,0.0
user_74267,3,1,2,0,273,273.0,0,0.0
user_129607,2,1,1,0,273,296.0,0,0.0
user_55555,4,1,2,0,272,288.0,0,0.0
user_325718,2,2,0,0,274,283.0,0,0.0
user_18713,3,1,1,0,274,288.0,0,0.0
user_199594,0,0,0,0,273,283.0,0,0.0
user_163545,3,0,0,0,275,283.0,0,0.0
user_110304,3,0,1,0,272,297.0,0,0.0
user_185802,3,1,1,0,272,288.0,0,0.0
user_345146,0,0,1,0,275,281.0,0,0.0
user_249885,4,1,2,0,272,272.0,0,0.0
user_431051,0,2,2,0,272,274.0,0,0.0
user_56325,1,1,3,0,272,278.0,0,0.0
user_390733,1,0,2,0,272,283.0,0,0.0
user_220447,1,1,2,0,272,276.0,0,0.0
user_486586,1,1,3,0,274,281.0,0,0.0
user_293365,2,0,1,0,272,272.0,0,0.0
user_313644,0,1,1,0,274,274.0,0,0.0
user_401166,2,0,1,0,272,282.0,0,0.0
user_42907,1,3,0,0,275,283.0,0,0.0
user_459096,2,1,0,0,272,283.0,0,0.0
user_56484,1,0,1,0,275,284.0,0,0.0
user_99886,0,2,0,0,272,283.0,0,0.0
user_260812,2,1,0,0,275,283.0,0,0.0
user_292960,4,0,1,0,275,298.0,0,0.0
user_271091,2,2,1,0,272,292.0,0,0.0
user_318181,4,0,0,0,272,283.0,0,0.0
user_210444,5,3,0,0,272,283.0,1,1.0
user_388399,2,1,1,0,272,298.0,0,0.0
user_9898,2,2,2,0,275,281.0,0,0.0
user_298663,2,4,0,0,273,283.0,0,0.0
user_245430,0,0,0,0,279,283.0,0,0.0
user_105585,1,0,1,0,273,286.0,0,0.0
user_65571,2,2,0,0,277,283.0,0,0.0
user_53958,2,2,2,0,275,293.0,0,0.0
user_287558,3,1,1,0,272,283.0,0,0.0
user_242411,3,0,0,0,272,283.0,0,0.0
user_190827,0,0,1,0,274,280.0,0,0.0
user_239468,3,1,0,0,273,283.0,0,0.0
user_303373,2,0,0,0,274,283.0,0,0.0
user_351486,4,1,0,0,273,283.0,0,0.0
user_16404,7,5,0,0,272,283.0,1,1.0
user_374182,0,0,2,0,273,283.0,0,0.0
user_211506,2,1,1,0,272,301.0,0,0.0
user_89245,2,0,0,0,273,283.0,0,0.0
user_133672,3,2,2,0,277,286.0,0,0.0
user_55612,3,0,0,0,272,283.0,0,0.0
user_321507,3,0,1,0,272,301.0,0,0.0
user_52357,1,0,2,0,272,277.0,0,0.0
user_294250,1,2,1,0,274,288.0,0,0.0
user_141252,2,0,0,0,274,283.0,0,0.0
user_233187,1,4,2,0,272,272.0,0,0.0
user_245261,1,0,0,0,274,283.0,0,0.0
user_252455,3,0,0,0,273,283.0,0,0.0
user_44470,1,0,2,0,273,279.0,0,0.0
user_465129,8,3,0,0,273,283.0,1,1.0
user_193676,3,1,0,0,282,283.0,0,0.0
user_339850,4,1,0,0,274,283.0,0,0.0
user_235720,6,2,1,0,275,287.0,1,0.0
user_227203,1,0,0,0,272,283.0,0,0.0
user_159412,3,0,3,0,272,281.0,0,0.0
user_203995,2,0,3,0,273,273.0,0,0.0
user_158789,3,1,0,0,272,283.0,0,0.0
user_102802,3,2,1,0,272,292.0,0,0.0
user_125501,0,1,1,0,277,277.0,0,0.0
user_191663,2,1,0,0,275,283.0,0,0.0
user_346951,3,2,0,0,277,283.0,0,0.0
user_158511,1,0,2,0,272,273.0,0,0.0
user_351033,1,0,0,0,276,283.0,0,0.0
user_120590,2,1,1,0,272,276.0,0,0.0
user_196627,0,2,2,0,273,288.0,0,0.0
user_177627,3,5,1,0,274,290.0,0,0.0
user_199804,4,2,1,0,274,274.0,0,0.0
user_36355,2,0,1,0,273,298.0,0,0.0
user_76047,1,2,3,0,272,290.0,0,0.0
user_197379,1,2,0,0,273,283.0,0,0.0
user_205408,1,0,0,0,273,283.0,0,0.0
user_268092,4,2,1,0,274,277.0,0,0.0
user_435674,1,2,2,0,272,275.0,0,0.0
user_338823,3,2,0,0,274,283.0,0,0.0
user_378215,1,1,0,0,273,283.0,0,0.0
user_163663,1,1,1,0,275,284.0,0,0.0
user_308230,2,0,0,0,272,283.0,0,0.0
user_50314,4,3,0,0,275,283.0,0,0.0
user_346070,1,1,1,0,273,283.0,0,0.0
user_259794,2,0,0,0,274,283.0,0,0.0
user_196669,0,1,0,0,277,283.0,0,0.0
user_41972,1,2,1,0,276,295.0,0,0.0
user_124194,4,0,1,0,273,292.0,0,0.0
user_167780,0,0,3,0,273,282.0,0,0.0
user_433036,2,1,0,0,273,283.0,0,0.0
user_360990,0,1,0,0,273,283.0,0,0.0
user_332051,2,3,0,0,272,283.0,0,0.0
user_471425,1,2,1,0,272,282.0,0,0.0
user_343485,4,0,0,0,273,283.0,0,0.0
user_295725,1,2,3,0,272,282.0,0,0.0
user_191257,4,0,2,0,274,290.0,0,0.0
user_476207,2,1,1,0,272,286.0,0,0.0
user_451728,4,1,0,0,272,283.0,0,0.0
user_39459,6,2,0,0,272,283.0,1,1.0
user_384204,1,3,0,0,273,283.0,0,0.0
user_362434,1,1,0,0,273,283.0,0,0.0
user_301972,5,2,1,0,275,296.0,0,0.0
user_195796,1,0,1,0,279,301.0,0,0.0
user_298581,6,1,2,0,275,276.0,0,0.0
user_111931,4,0,2,0,275,292.0,0,0.0
user_296208,2,1,1,0,273,279.0,0,0.0
user_428862,1,0,1,0,272,295.0,0,0.0
user_418465,2,1,0,0,273,283.0,0,0.0
user_276056,3,0,0,0,274,283.0,0,0.0
user_358250,7,1,1,0,279,293.0,0,0.0
user_74954,0,1,1,0,273,273.0,0,0.0
user_309983,3,0,0,0,273,283.0,0,0.0
user_306114,5,3,0,0,273,283.0,1,1.0
user_210268,5,1,0,0,274,283.0,0,0.0
user_482058,0,4,0,0,272,283.0,0,0.0
user_305142,0,1,1,0,281,298.0,0,0.0
user_389214,7,4,0,0,274,283.0,1,1.0
user_130736,0,0,1,0,273,290.0,0,0.0
user_70337,1,1,2,0,273,301.0,0,0.0
user_283770,3,3,0,0,274,283.0,0,0.0
user_59780,1,1,0,0,274,283.0,0,0.0
user_341686,2,1,2,0,273,277.0,0,0.0
user_488067,1,1,0,0,278,283.0,0,0.0
user_456508,1,0,1,0,273,283.0,0,0.0
user_483223,1,1,1,0,273,287.0,0,0.0
user_279893,6,0,1,0,274,297.0,0,0.0
user_236942,6,0,1,0,274,288.0,0,0.0
user_171493,6,1,0,0,273,283.0,0,0.0
user_310139,0,0,0,0,276,283.0,0,0.0
user_453581,2,0,1,0,273,302.0,0,0.0
user_233363,4,1,3,0,272,283.0,0,0.0
user_25525,2,2,0,0,274,283.0,0,0.0
user_431329,2,1,0,0,272,283.0,0,0.0
user_404936,2,0,3,0,273,273.0,0,0.0
user_354686,0,0,0,0,273,283.0,0,0.0
user_420823,3,2,3,0,272,272.0,0,0.0
user_381624,2,1,3,0,272,273.0,0,0.0
user_144044,2,3,0,0,273,283.0,0,0.0
user_27782,2,2,1,0,273,273.0,0,0.0
user_431060,1,0,1,0,272,273.0,0,0.0
user_41980,1,0,2,0,272,292.0,0,0.0
user_299153,2,0,1,0,274,284.0,0,0.0
user_490006,1,0,3,0,273,273.0,0,0.0
user_133071,2,1,0,0,274,283.0,0,0.0
user_82786,1,0,2,0,273,273.0,0,0.0
user_407330,4,0,2,0,274,276.0,0,0.0
user_299724,1,0,2,0,278,278.0,0,0.0
user_230307,1,1,2,0,272,287.0,0,0.0
user_279632,1,1,1,0,272,276.0,0,0.0
user_49618,4,2,2,0,275,298.0,0,0.0
user_64449,3,1,1,0,272,275.0,0,0.0
user_162449,0,0,1,0,273,276.0,0,0.0
user_386311,3,0,1,0,272,275.0,0,0.0
user_206884,1,0,1,0,272,298.0,0,0.0
user_66890,0,2,0,0,272,283.0,0,0.0
user_389426,6,4,0,0,272,283.0,1,1.0
user_343541,5,0,0,0,273,283.0,0,0.0
user_437689,7,2,1,0,272,275.0,1,1.0
user_139199,1,1,2,0,276,279.0,0,0.0
user_175850,5,3,0,0,273,283.0,1,1.0
user_292332,3,2,1,0,274,292.0,0,0.0
user_346694,0,2,3,0,276,284.0,0,0.0
user_100236,2,0,0,0,273,283.0,0,0.0
user_402109,3,0,1,0,273,282.0,0,0.0
user_23935,0,0,4,0,272,272.0,0,0.0
user_281670,1,2,1,0,277,286.0,0,0.0
user_468454,2,1,0,0,272,283.0,0,0.0
user_87188,2,1,2,0,274,293.0,0,0.0
user_442762,4,0,1,0,277,300.0,0,0.0
user_88610,1,0,2,0,272,280.0,0,0.0
user_117220,6,0,1,0,273,279.0,0,0.0
user_79093,3,1,2,0,276,279.0,0,0.0
user_292052,1,3,1,0,275,295.0,0,0.0
user_448523,0,2,1,0,272,289.0,0,0.0
user_119977,1,0,1,0,273,284.0,0,0.0
user_140321,2,0,1,0,272,297.0,0,0.0
user_157741,2,2,0,0,272,283.0,0,0.0
user_398947,2,1,4,0,276,276.0,0,0.0
user_403912,4,0,0,0,273,283.0,0,0.0
user_88174,4,1,0,0,274,283.0,0,0.0
user_431689,2,2,1,0,273,274.0,0,0.0
user_172819,6,4,2,0,272,282.0,1,1.0
user_247327,1,4,2,0,272,278.0,0,0.0
user_69506,1,2,3,0,274,274.0,0,0.0
user_116090,3,1,2,0,274,284.0,0,0.0
user_491014,2,1,2,0,272,277.0,0,0.0
user_192726,2,2,0,0,276,283.0,0,0.0
user_194446,4,1,0,0,273,283.0,0,0.0
user_72863,0,0,2,0,273,284.0,0,0.0
user_95169,2,3,1,0,273,281.0,0,0.0
user_313274,3,0,0,0,272,283.0,0,0.0
user_261610,1,1,2,0,274,279.0,0,0.0
user_242238,0,1,3,0,274,277.0,0,0.0
user_27772,1,0,1,0,273,292.0,0,0.0
user_59517,7,1,1,0,273,301.0,1,0.0
user_1263,1,0,0,0,273,283.0,0,0.0
user_484092,2,0,0,0,273,283.0,0,0.0
user_231118,3,0,0,0,272,283.0,0,0.0
user_181695,7,4,0,0,272,283.0,1,1.0
user_38827,3,0,3,0,272,291.0,0,0.0
user_100560,4,2,1,0,274,280.0,0,0.0
user_99955,1,0,0,0,274,283.0,0,0.0
user_133810,3,1,2,0,273,273.0,0,0.0
user_99828,2,0,0,0,273,283.0,0,0.0
user_215705,0,1,4,0,272,272.0,0,0.0
user_453516,3,2,0,0,272,283.0,0,0.0
user_182609,2,2,3,0,272,283.0,0,0.0
user_282074,1,0,1,0,278,290.0,0,0.0
user_253550,5,2,1,0,273,289.0,0,0.0
user_191834,2,0,2,0,274,278.0,0,0.0
user_230005,1,0,0,0,277,283.0,0,0.0
user_107520,2,1,0,0,272,283.0,0,0.0
user_216959,3,0,2,0,274,287.0,0,0.0
user_235463,1,1,1,0,273,285.0,0,0.0
user_453784,1,1,1,0,272,284.0,0,0.0
user_394788,4,0,4,0,272,274.0,0,0.0
user_223454,5,0,1,0,274,280.0,0,0.0
user_47759,2,1,0,0,272,283.0,0,0.0
user_246549,2,2,0,0,273,283.0,0,0.0
user_209095,2,0,0,0,273,283.0,0,0.0
user_450243,2,1,2,0,272,292.0,0,0.0
user_410448,2,0,1,0,273,290.0,0,0.0
user_116679,1,1,1,0,272,289.0,0,0.0
user_75391,3,0,1,0,272,284.0,0,0.0
user_454993,3,2,2,0,276,278.0,0,0.0
user_264639,1,0,0,0,272,283.0,0,0.0
user_10063,2,1,1,0,273,274.0,0,0.0
user_140644,1,2,1,0,275,295.0,0,0.0
user_394917,2,3,1,0,272,297.0,0,0.0
user_232441,2,0,0,0,277,283.0,0,0.0
user_216089,4,4,1,0,273,294.0,0,0.0
user_442100,2,2,0,0,272,283.0,0,0.0
user_488087,0,1,3,0,272,275.0,0,0.0
user_177251,3,4,2,0,273,280.0,0,0.0
user_498617,3,1,0,0,272,283.0,0,0.0
user_482242,6,2,0,0,273,283.0,0,1.0
user_497566,0,0,0,0,276,283.0,0,0.0
user_346984,1,1,1,0,273,295.0,0,0.0
user_244796,1,1,0,0,273,283.0,0,0.0
user_417525,3,0,1,0,272,272.0,0,0.0
user_118171,4,1,1,0,272,288.0,0,0.0
user_185848,0,2,0,0,272,283.0,0,0.0
user_159214,0,0,0,0,275,283.0,0,0.0
user_60275,1,0,1,0,274,285.0,0,0.0
user_428903,0,1,2,0,273,274.0,0,0.0
user_389057,1,1,1,0,272,302.0,0,0.0
user_496552,3,0,0,0,273,283.0,0,0.0
user_381440,3,1,0,0,273,283.0,0,0.0
user_364867,3,0,2,0,280,282.0,0,0.0
user_12157,0,2,0,0,274,283.0,0,0.0
user_388276,7,1,2,0,272,282.0,0,0.0
user_404293,2,0,1,0,273,293.0,0,0.0
user_190677,4,0,1,0,274,279.0,0,0.0
user_149008,1,0,2,0,274,285.0,0,0.0
user_327751,3,0,1,0,274,281.0,0,0.0
user_62808,0,2,1,0,273,284.0,0,0.0
user_228353,0,1,1,0,273,293.0,0,0.0
user_345391,3,0,2,0,272,285.0,0,0.0
user_282374,2,2,4,0,273,285.0,0,0.0
user_466480,0,1,0,0,274,283.0,0,0.0
user_271488,3,0,0,0,272,283.0,0,0.0
user_159633,1,1,0,0,273,283.0,0,0.0
user_254834,2,0,1,0,274,285.0,0,0.0
user_341784,1,0,1,0,273,285.0,0,0.0
user_489569,2,1,1,0,272,293.0,0,0.0
user_194314,3,1,1,0,273,297.0,0,0.0
user_125266,3,1,1,0,272,281.0,0,0.0
user_103908,2,1,1,0,273,299.0,0,0.0
user_325860,3,1,1,0,275,278.0,0,0.0
user_393437,2,2,2,0,272,290.0,0,0.0
user_101839,3,0,2,0,272,290.0,0,0.0
user_252972,2,4,0,0,273,283.0,0,0.0
user_388170,1,1,1,0,279,294.0,0,0.0
user_462267,1,1,1,0,274,288.0,0,0.0
user_398255,1,0,1,0,274,300.0,0,0.0
user_329739,1,1,2,0,272,275.0,0,0.0
user_76635,2,1,1,0,273,291.0,0,0.0
user_34269,0,0,1,0,273,278.0,0,0.0
user_196907,2,0,1,0,277,298.0,0,0.0
user_423825,0,1,1,0,275,277.0,0,0.0
user_477998,1,1,1,0,273,282.0,0,0.0
user_470327,2,2,0,0,272,283.0,0,0.0
user_127284,1,0,0,0,272,283.0,0,0.0
user_437333,4,0,1,0,272,281.0,0,0.0
user_459941,5,1,2,0,272,274.0,0,0.0
user_13614,2,2,0,0,273,283.0,0,0.0
user_73340,4,1,1,0,272,300.0,0,0.0
user_385446,0,0,0,0,274,283.0,0,0.0
user_71677,0,0,3,0,273,288.0,0,0.0
user_142426,2,1,0,0,274,283.0,0,0.0
user_469452,2,1,3,0,274,282.0,0,0.0
user_158766,1,0,0,0,273,283.0,0,0.0
user_411165,3,1,1,0,273,292.0,0,0.0
user_208770,2,0,0,0,272,283.0,0,0.0
user_176582,3,1,1,0,273,294.0,0,0.0
user_379419,2,1,1,0,274,286.0,0,0.0
user_480201,1,5,2,0,273,289.0,1,0.0
user_377287,3,1,0,0,275,283.0,0,0.0
user_264263,4,2,0,0,275,283.0,0,0.0
user_113514,1,0,0,0,272,283.0,0,0.0
user_84995,3,0,1,0,274,274.0,0,0.0
user_293807,2,1,2,0,272,284.0,0,0.0
user_6333,5,2,0,0,272,283.0,0,0.0
user_463596,2,2,2,0,278,286.0,0,0.0
user_330566,4,0,3,0,272,288.0,0,0.0
user_230265,3,1,1,0,274,277.0,0,0.0
user_87095,2,1,1,0,272,277.0,0,0.0
user_139986,2,1,2,0,278,291.0,0,0.0
user_253021,3,0,1,0,273,286.0,0,0.0
user_118875,8,4,1,0,272,294.0,1,1.0
user_233412,3,2,0,0,272,283.0,0,0.0
user_432124,2,0,1,0,272,293.0,0,0.0
user_271273,2,0,0,0,272,283.0,0,0.0
user_16200,2,3,1,0,272,283.0,0,0.0
user_64197,3,1,0,0,272,283.0,0,0.0
user_199657,2,0,3,0,274,282.0,0,0.0
user_103452,2,1,4,0,273,276.0,0,0.0
user_366888,1,0,2,0,272,283.0,0,0.0
user_161340,3,0,0,0,273,283.0,0,0.0
user_16762,2,3,0,0,273,283.0,0,0.0
user_311904,3,1,1,0,272,297.0,0,0.0
user_58753,2,0,1,0,273,294.0,0,0.0
user_88593,1,5,3,0,273,279.0,0,0.0
user_204154,1,0,0,0,273,283.0,0,0.0
user_443815,4,3,2,0,272,294.0,0,0.0
user_97636,3,3,1,0,272,301.0,0,0.0
user_41374,1,1,1,0,272,277.0,0,0.0
user_498533,2,3,1,0,272,300.0,0,0.0
user_367517,1,1,0,0,272,283.0,0,0.0
user_25780,3,2,0,0,273,283.0,0,0.0
user_378256,2,0,1,0,273,282.0,0,0.0
user_439034,2,1,1,0,273,296.0,0,0.0
user_483903,2,0,2,0,272,273.0,0,0.0
user_327470,1,2,3,0,272,273.0,0,0.0
user_248042,1,1,1,0,274,274.0,0,0.0
user_195980,3,2,1,0,273,293.0,0,0.0
user_177503,2,1,0,0,273,283.0,0,0.0
user_414131,2,2,0,0,272,283.0,0,0.0
user_16949,2,0,2,0,274,282.0,0,0.0
user_281897,1,1,2,0,272,277.0,0,0.0
user_174017,0,2,3,0,272,283.0,0,0.0
user_408443,1,1,1,0,272,301.0,0,0.0
user_496980,2,2,0,0,273,283.0,0,0.0
user_345933,4,0,1,0,274,275.0,0,0.0
user_452869,2,1,1,0,273,300.0,0,0.0
user_120690,2,0,1,0,272,274.0,0,0.0
user_189192,2,2,3,0,272,272.0,0,0.0
user_203821,0,1,0,0,275,283.0,0,0.0
user_253852,2,1,0,0,272,283.0,0,0.0
user_305014,1,1,0,0,274,283.0,0,0.0
user_433620,3,0,1,0,279,283.0,0,0.0
user_405345,2,1,0,0,273,283.0,0,0.0
user_251807,3,2,0,0,272,283.0,0,0.0
user_497614,2,0,1,0,272,276.0,0,0.0
user_264757,1,2,0,0,273,283.0,0,0.0
user_17144,4,2,1,0,272,289.0,0,0.0
user_142838,1,1,2,0,272,276.0,0,0.0
user_120451,2,0,0,0,272,283.0,0,0.0
user_37773,1,0,3,0,272,272.0,0,0.0
user_411877,7,4,1,0,272,277.0,0,1.0
user_389921,1,0,1,0,275,298.0,0,0.0
user_389433,4,0,2,0,272,275.0,0,0.0
user_417334,1,1,1,0,276,293.0,0,0.0
user_415043,1,2,2,0,272,284.0,0,0.0
user_196693,2,1,0,0,272,283.0,0,0.0
user_328460,2,1,0,0,273,283.0,0,0.0
user_446867,3,3,0,0,275,283.0,0,0.0
user_483644,2,1,1,0,274,280.0,0,0.0
user_19371,0,0,1,0,277,298.0,0,0.0
user_302175,2,0,2,0,275,284.0,0,0.0
user_262538,2,0,0,0,272,283.0,0,0.0
user_103342,4,2,0,0,272,283.0,0,0.0
user_202007,1,3,1,0,273,282.0,0,0.0
user_301242,2,0,2,0,275,283.0,0,0.0
user_264585,1,1,0,0,273,283.0,0,0.0
user_24064,2,0,3,0,274,287.0,0,0.0
user_210207,2,0,1,0,272,282.0,0,0.0
user_277536,4,2,2,0,274,276.0,0,0.0
user_224225,3,1,1,0,273,298.0,0,0.0
user_230390,3,1,2,0,273,281.0,0,0.0
user_88170,1,3,0,0,273,283.0,0,0.0
user_162570,3,1,0,0,273,283.0,0,0.0
user_150246,1,1,1,0,272,280.0,0,0.0
user_289414,1,0,5,0,274,275.0,0,0.0
user_382846,1,0,1,0,275,299.0,0,0.0
user_384823,2,0,0,0,275,283.0,0,0.0
user_189098,4,0,1,0,272,291.0,0,0.0
user_224232,2,2,3,0,272,274.0,0,0.0
user_22780,1,1,3,0,273,279.0,0,0.0
user_35850,2,2,1,0,272,280.0,0,0.0
user_120804,4,0,0,0,276,283.0,0,0.0
user_30092,4,2,1,0,274,294.0,0,0.0
user_69753,3,2,0,0,273,283.0,0,0.0
user_392266,6,2,1,0,275,296.0,1,0.0
user_61105,1,0,0,0,273,283.0,0,0.0
user_486336,3,1,2,0,272,280.0,0,0.0
user_86520,3,2,1,0,272,301.0,0,0.0
user_348084,1,1,0,0,273,283.0,0,0.0
user_148289,1,2,2,0,273,286.0,0,0.0
user_284282,1,1,0,0,273,283.0,0,0.0
user_120808,4,3,3,0,272,276.0,0,0.0
user_467371,1,1,0,0,272,283.0,0,0.0
user_83635,1,2,0,0,273,283.0,0,0.0
user_133486,0,1,0,0,274,283.0,0,0.0
user_366212,2,3,0,0,272,283.0,0,0.0
user_171571,6,1,2,0,274,277.0,0,0.0
user_83465,1,0,1,0,277,282.0,0,0.0
user_342945,1,1,2,0,273,291.0,0,0.0
user_107812,4,0,0,0,272,283.0,0,0.0
user_13073,5,1,0,0,273,283.0,1,0.0
user_250296,2,0,2,0,272,287.0,0,0.0
user_240419,1,1,2,0,274,279.0,0,0.0
user_470852,1,1,2,0,274,287.0,0,0.0
user_118792,9,0,2,0,273,274.0,1,1.0
user_150177,5,2,0,0,275,283.0,1,0.0
user_268273,1,1,1,0,272,296.0,0,0.0
user_420906,1,0,0,0,273,283.0,0,0.0
user_146772,1,1,0,0,273,283.0,0,0.0
user_473735,2,1,2,0,273,298.0,0,0.0
